EP0 EpisodeReward=-352.9875401860813
EP1 EpisodeReward=-578.8095736522127
EP2 EpisodeReward=-1074.3383949656734
EP3 EpisodeReward=-133.27792608947962
EP4 EpisodeReward=-94.12430078685632
EP5 EpisodeReward=-202.0564747861784
EP6 EpisodeReward=-99.08622142470523
EP7 EpisodeReward=22.01623063955165
EP8 EpisodeReward=-413.6815638890055
EP9 EpisodeReward=-353.79773740498536
EP10 EpisodeReward=-211.40632353547932
EP11 EpisodeReward=-182.08186886440504
EP12 EpisodeReward=-630.3410558869014
EP13 EpisodeReward=-400.4389484393038
EP14 EpisodeReward=-45.237624145760805
EP15 EpisodeReward=-301.52609561990676
EP16 EpisodeReward=-202.51825748618347
EP17 EpisodeReward=-16.7545176219396
EP18 EpisodeReward=-271.72107126266
EP19 EpisodeReward=-305.17592782432536
EP20 EpisodeReward=-232.2700031829949
EP21 EpisodeReward=-219.8453307920132
EP22 EpisodeReward=-127.44296138545238
EP23 EpisodeReward=-84.30464698298402
EP24 EpisodeReward=-148.73524172375005
EP25 EpisodeReward=-430.64415933412033
EP26 EpisodeReward=-333.7536874480079
EP27 EpisodeReward=-376.84208304842525
EP28 EpisodeReward=-442.3947767477153
EP29 EpisodeReward=-295.1473473370552
EP30 EpisodeReward=-304.1697703823327
EP31 EpisodeReward=-195.737158184625
EP32 EpisodeReward=-245.06357497570178
EP33 EpisodeReward=-183.65228288828592
EP34 EpisodeReward=-204.56646175904967
EP35 EpisodeReward=-69.33129027025872
EP36 EpisodeReward=-207.49286044253722
EP37 EpisodeReward=-225.5617604653147
EP38 EpisodeReward=-212.4673436871045
EP39 EpisodeReward=-399.96584395112694
EP40 EpisodeReward=-153.05885053167162
EP41 EpisodeReward=-271.2549968177898
EP42 EpisodeReward=-679.8940704713009
EP43 EpisodeReward=-607.767046418928
EP44 EpisodeReward=-212.25093544021274
EP45 EpisodeReward=-272.1678406423539
EP46 EpisodeReward=-249.21840172328788
EP47 EpisodeReward=-78.61761445564024
EP48 EpisodeReward=-103.76423817024968
EP49 EpisodeReward=-193.30401681739525
EP50 EpisodeReward=-197.00435898922075
EP51 EpisodeReward=-203.12533146984975
EP52 EpisodeReward=-189.8335634390702
EP53 EpisodeReward=-217.52536419784076
EP54 EpisodeReward=-379.5818543489777
EP55 EpisodeReward=-455.42064044274383
EP56 EpisodeReward=-296.2376884766429
EP57 EpisodeReward=-474.6736496800789
EP58 EpisodeReward=-271.9044369443757
EP59 EpisodeReward=-164.44241053746785
EP60 EpisodeReward=-121.59835637579516
EP61 EpisodeReward=-206.89438109806116
EP62 EpisodeReward=-148.05301416563037
EP63 EpisodeReward=-62.913976970629705
EP64 EpisodeReward=-205.11670890434925
EP65 EpisodeReward=-202.670081013929
EP66 EpisodeReward=-193.3224873462866
EP67 EpisodeReward=-164.6044049971144
EP68 EpisodeReward=-256.60363422149874
EP69 EpisodeReward=-236.91338663648474
EP70 EpisodeReward=-307.03638051580003
EP71 EpisodeReward=-236.88680774462827
EP72 EpisodeReward=-183.42395182561648
EP73 EpisodeReward=-121.43550316641996
EP74 EpisodeReward=-185.60876094810993
EP75 EpisodeReward=-118.89922756385175
EP76 EpisodeReward=-113.77916353826868
EP77 EpisodeReward=-147.83055371401736
EP78 EpisodeReward=-131.35025809819064
EP79 EpisodeReward=-135.92839773664812
EP80 EpisodeReward=-127.16366534016821
EP81 EpisodeReward=-106.92144653261516
EP82 EpisodeReward=-136.54236802221027
EP83 EpisodeReward=-136.87342807904548
EP84 EpisodeReward=-125.5135933165076
EP85 EpisodeReward=-126.13574413684552
EP86 EpisodeReward=-149.01117323486093
EP87 EpisodeReward=-100.46521676698086
EP88 EpisodeReward=-160.05485318214215
EP89 EpisodeReward=-244.09944516586071
EP90 EpisodeReward=-180.99436691424918
EP91 EpisodeReward=-488.2472337582318
EP92 EpisodeReward=-137.728179420226
EP93 EpisodeReward=-72.21146280569859
EP94 EpisodeReward=-136.02410330774194
EP95 EpisodeReward=-146.53949256357902
EP96 EpisodeReward=-106.21152054554884
EP97 EpisodeReward=-99.55103466663937
EP98 EpisodeReward=-128.32267690186987
EP99 EpisodeReward=-107.56337007751827
EP100 EpisodeReward=-152.0549533316188
EP101 EpisodeReward=-144.61142311185662
EP102 EpisodeReward=-81.08835778566653
EP103 EpisodeReward=-113.75193405268095
EP104 EpisodeReward=-136.03032491221566
EP105 EpisodeReward=-148.55522612207145
EP106 EpisodeReward=-142.6226230120063
EP107 EpisodeReward=-64.00231684647034
EP108 EpisodeReward=-79.48893597334758
EP109 EpisodeReward=-42.51583744871357
EP110 EpisodeReward=-133.95465543704896
EP111 EpisodeReward=-95.36690553715404
EP112 EpisodeReward=-76.61965526087097
EP113 EpisodeReward=-96.64085616974363
EP114 EpisodeReward=-108.56867351213043
EP115 EpisodeReward=-69.28323033463882
EP116 EpisodeReward=-140.3915000898268
EP117 EpisodeReward=-160.10896706842001
EP118 EpisodeReward=-156.97281510381816
EP119 EpisodeReward=-153.0797243157752
EP120 EpisodeReward=-106.70097992026773
EP121 EpisodeReward=-163.54308894160482
EP122 EpisodeReward=-143.37158258115917
EP123 EpisodeReward=-20.967002722735096
EP124 EpisodeReward=-167.93009078416145
EP125 EpisodeReward=-34.87626852491307
EP126 EpisodeReward=-150.29868289091038
EP127 EpisodeReward=-95.94380109308237
EP128 EpisodeReward=-242.46122968726232
EP129 EpisodeReward=-6.4529438062080935
EP130 EpisodeReward=-149.42406315432615
EP131 EpisodeReward=-309.1602588669168
EP132 EpisodeReward=-575.5317461913997
EP133 EpisodeReward=-532.319621660557
EP134 EpisodeReward=-242.34982814156203
EP135 EpisodeReward=-178.20519153643448
EP136 EpisodeReward=-122.19862742857973
EP137 EpisodeReward=-178.25993371034946
EP138 EpisodeReward=-433.00210009756046
EP139 EpisodeReward=-122.5707016419279
EP140 EpisodeReward=-163.71372517112792
EP141 EpisodeReward=-134.1588381616552
EP142 EpisodeReward=-98.22765862619656
EP143 EpisodeReward=-76.60232394207861
EP144 EpisodeReward=-120.50320673788632
EP145 EpisodeReward=-156.97706629045365
EP146 EpisodeReward=-70.97813581634196
EP147 EpisodeReward=-324.1435136912415
EP148 EpisodeReward=-169.42496207357487
EP149 EpisodeReward=-210.74467395353025
EP150 EpisodeReward=-66.23199263420983
EP151 EpisodeReward=-217.21891294141253
EP152 EpisodeReward=-245.17447924473174
EP153 EpisodeReward=-177.21521899816236
EP154 EpisodeReward=-173.92603085663177
EP155 EpisodeReward=-192.7418290411423
EP156 EpisodeReward=-250.87195606764726
EP157 EpisodeReward=-64.86495502502939
EP158 EpisodeReward=-240.3378112088296
EP159 EpisodeReward=-297.6210996918502
EP160 EpisodeReward=-289.7845740187306
EP161 EpisodeReward=-367.28541011490955
EP162 EpisodeReward=-327.47095555141095
EP163 EpisodeReward=-250.78854566110869
EP164 EpisodeReward=-436.3337756155729
EP165 EpisodeReward=-232.33930809315842
EP166 EpisodeReward=-319.50290998228314
EP167 EpisodeReward=-456.91447104633255
EP168 EpisodeReward=-366.2958469357514
EP169 EpisodeReward=-186.0481332306909
EP170 EpisodeReward=-39.04096842022393
EP171 EpisodeReward=-477.18809741548597
EP172 EpisodeReward=-596.2966291206099
EP173 EpisodeReward=-501.70071850827077
EP174 EpisodeReward=-83.93942874365325
EP175 EpisodeReward=-604.0180778060776
EP176 EpisodeReward=-127.42706546952215
EP177 EpisodeReward=-22.920643625224983
EP178 EpisodeReward=-124.46978356988402
EP179 EpisodeReward=-410.98050742702225
EP180 EpisodeReward=-140.29948075354406
