EP0 EpisodeReward=-251.0247384997981
EP1 EpisodeReward=-519.4432325010047
EP2 EpisodeReward=-122.55781402592385
EP3 EpisodeReward=-36.271128022485684
EP4 EpisodeReward=-343.7226580426449
EP5 EpisodeReward=-311.03386432647847
EP6 EpisodeReward=-111.91496907613046
EP7 EpisodeReward=-40.27190898260058
EP8 EpisodeReward=-365.8547596047752
EP9 EpisodeReward=-496.67129437692483
EP10 EpisodeReward=-88.35787378150205
EP11 EpisodeReward=-84.8566448390203
EP12 EpisodeReward=-507.8968889867363
EP13 EpisodeReward=-499.899527569017
EP14 EpisodeReward=-317.6607095245836
EP15 EpisodeReward=-296.80542827299007
EP16 EpisodeReward=-294.4242340106074
EP17 EpisodeReward=-270.274601251443
EP18 EpisodeReward=-923.5297460545669
EP19 EpisodeReward=-211.20339072652658
EP20 EpisodeReward=-373.8829818677344
EP21 EpisodeReward=-98.92752108881724
EP22 EpisodeReward=-132.85792603992402
EP23 EpisodeReward=-355.04688047954846
EP24 EpisodeReward=-16.90336048287132
EP25 EpisodeReward=-315.6692646756402
EP26 EpisodeReward=-442.0586005037576
EP27 EpisodeReward=-311.336447497012
EP28 EpisodeReward=-197.79468433197314
EP29 EpisodeReward=-349.7457361232024
EP30 EpisodeReward=-449.2520858799351
EP31 EpisodeReward=-278.834821631252
EP32 EpisodeReward=-281.19486810775186
EP33 EpisodeReward=-361.335191017559
EP34 EpisodeReward=-366.6610667113795
EP35 EpisodeReward=-330.218081702145
EP36 EpisodeReward=-269.5792144574607
EP37 EpisodeReward=-198.20000512008548
EP38 EpisodeReward=-154.20853267373496
EP39 EpisodeReward=-92.86358695641742
EP40 EpisodeReward=-20.611289508104917
EP41 EpisodeReward=-108.27940908095252
EP42 EpisodeReward=-120.28516985996362
EP43 EpisodeReward=-742.7057625348084
EP44 EpisodeReward=-65.77630991694201
EP45 EpisodeReward=-115.30971560485472
EP46 EpisodeReward=2.8487833094235526
EP47 EpisodeReward=-30.723726621269122
EP48 EpisodeReward=21.90610655612987
EP49 EpisodeReward=-161.66829408768228
EP50 EpisodeReward=-17.739240842404566
EP51 EpisodeReward=-215.17681554118104
EP52 EpisodeReward=-151.58552870279948
EP53 EpisodeReward=-224.26284772982075
EP54 EpisodeReward=-36.12712245806438
EP55 EpisodeReward=-258.07276764630814
EP56 EpisodeReward=2.2164807015038974
EP57 EpisodeReward=-347.8422886526794
EP58 EpisodeReward=15.601350320758986
EP59 EpisodeReward=-8.810427418179094
EP60 EpisodeReward=-237.11421762175885
EP61 EpisodeReward=-6.168215924194898
EP62 EpisodeReward=-4.593853843698152
EP63 EpisodeReward=-122.82886522039408
EP64 EpisodeReward=-134.7563243971237
EP65 EpisodeReward=-302.93492699732036
EP66 EpisodeReward=-218.50769378692428
EP67 EpisodeReward=-272.7211229473267
EP68 EpisodeReward=-205.55838460788982
EP69 EpisodeReward=-132.476407357581
EP70 EpisodeReward=-96.91777757292932
EP71 EpisodeReward=-119.35164626761635
EP72 EpisodeReward=-18.48385192093355
EP73 EpisodeReward=-146.0035976121634
EP74 EpisodeReward=-75.38604255351053
EP75 EpisodeReward=-111.99489683299194
EP76 EpisodeReward=-148.41968872805344
EP77 EpisodeReward=-106.27498241259731
EP78 EpisodeReward=-134.11410852554542
EP79 EpisodeReward=-125.42282141854636
EP80 EpisodeReward=-316.7368344618525
EP81 EpisodeReward=-17.724042324336207
EP82 EpisodeReward=16.39303571059078
EP83 EpisodeReward=-104.1619412281327
EP84 EpisodeReward=-61.903450262930654
EP85 EpisodeReward=-75.15025253106921
EP86 EpisodeReward=-58.302027510711106
EP87 EpisodeReward=-186.18139788529868
EP88 EpisodeReward=-113.96942956252337
EP89 EpisodeReward=-44.712810992049825
EP90 EpisodeReward=-567.4680062015353
EP91 EpisodeReward=-296.42461826050805
EP92 EpisodeReward=-59.26450277030191
EP93 EpisodeReward=-135.20244405948773
EP94 EpisodeReward=-276.7469480310592
EP95 EpisodeReward=-259.67125364376034
EP96 EpisodeReward=-75.78025960447111
EP97 EpisodeReward=-33.58452337296856
EP98 EpisodeReward=-173.38570069395632
EP99 EpisodeReward=-130.656113973042
EP100 EpisodeReward=-132.4325544938511
EP101 EpisodeReward=-133.1073390909377
EP102 EpisodeReward=-130.07244478108097
EP103 EpisodeReward=28.44166914888841
EP104 EpisodeReward=-419.65448031160184
EP105 EpisodeReward=-232.4562158766282
EP106 EpisodeReward=-111.9186115514166
EP107 EpisodeReward=-222.34454181851248
EP108 EpisodeReward=-144.3413961199348
EP109 EpisodeReward=-179.37610342112492
EP110 EpisodeReward=-162.84185835483015
EP111 EpisodeReward=-128.17480007448276
EP112 EpisodeReward=-158.88352005286626
EP113 EpisodeReward=-168.09950665603586
EP114 EpisodeReward=-145.44455772173416
EP115 EpisodeReward=-147.5407621079581
EP116 EpisodeReward=-21.883562679264443
EP117 EpisodeReward=-137.7536423885381
EP118 EpisodeReward=-170.55172327835555
EP119 EpisodeReward=-146.65059413081815
EP120 EpisodeReward=-159.33801701515293
EP121 EpisodeReward=-143.80711507160785
EP122 EpisodeReward=-164.07694768336603
EP123 EpisodeReward=-129.42231737671662
EP124 EpisodeReward=-144.60096989946783
EP125 EpisodeReward=-84.2452992981024
EP126 EpisodeReward=-92.34706501298467
EP127 EpisodeReward=-153.38946764930805
EP128 EpisodeReward=-95.75161293097315
EP129 EpisodeReward=-72.28838193156109
EP130 EpisodeReward=-72.53085258199125
EP131 EpisodeReward=25.79478777344121
EP132 EpisodeReward=-53.757714052779434
EP133 EpisodeReward=-75.31524790346631
EP134 EpisodeReward=-49.08627325220073
EP135 EpisodeReward=-94.01737360018114
EP136 EpisodeReward=-52.7426532973702
EP137 EpisodeReward=-33.50450429238239
EP138 EpisodeReward=-101.68168211375878
EP139 EpisodeReward=-489.44965628089756
EP140 EpisodeReward=-241.27030631462745
EP141 EpisodeReward=-66.28515231373089
EP142 EpisodeReward=-98.9794260666062
EP143 EpisodeReward=-154.02912411003717
EP144 EpisodeReward=-480.94547401777083
EP145 EpisodeReward=-134.67475507474882
EP146 EpisodeReward=-121.39752993737073
EP147 EpisodeReward=-123.82164017625135
EP148 EpisodeReward=-185.70344082558762
EP149 EpisodeReward=-108.82127199834252
EP150 EpisodeReward=-208.61284386479826
EP151 EpisodeReward=-108.31550215249207
EP152 EpisodeReward=-494.6688917434478
EP153 EpisodeReward=-483.55933469526906
EP154 EpisodeReward=-158.17515761374133
EP155 EpisodeReward=-72.89679145834903
EP156 EpisodeReward=-119.231845885588
EP157 EpisodeReward=-183.88577944987566
EP158 EpisodeReward=-157.35260408833716
EP159 EpisodeReward=-83.50603492330008
EP160 EpisodeReward=-799.2334182718798
EP161 EpisodeReward=-134.11898980780109
EP162 EpisodeReward=-113.17570074806511
EP163 EpisodeReward=-152.5494591411968
EP164 EpisodeReward=-685.8844714356646
EP165 EpisodeReward=-70.76871512263465
EP166 EpisodeReward=-135.74110548021494
EP167 EpisodeReward=-155.140582808827
EP168 EpisodeReward=-122.84465272261167
EP169 EpisodeReward=-138.83371820779166
EP170 EpisodeReward=-432.863674874264
EP171 EpisodeReward=-143.50625248901517
EP172 EpisodeReward=-108.29950744142369
EP173 EpisodeReward=-111.09747028113544
EP174 EpisodeReward=-20.06140581137612
EP175 EpisodeReward=-129.07757566693465
EP176 EpisodeReward=-147.04897891302775
EP177 EpisodeReward=-145.0129931218538
EP178 EpisodeReward=-90.10356993019403
EP179 EpisodeReward=-132.11064438371525
EP180 EpisodeReward=-141.81777913087288
EP181 EpisodeReward=-149.9934836200714
EP182 EpisodeReward=-115.09185355208646
EP183 EpisodeReward=-118.73041831684648
EP184 EpisodeReward=-174.0283515655715
EP185 EpisodeReward=-120.15274299486192
EP186 EpisodeReward=-460.91466280467716
EP187 EpisodeReward=-82.96008536567369
EP188 EpisodeReward=-92.49174582366197
EP189 EpisodeReward=-95.75749842063512
EP190 EpisodeReward=-60.07892208613636
EP191 EpisodeReward=-112.03350690489188
EP192 EpisodeReward=-119.26788962288018
EP193 EpisodeReward=-119.18608778589484
EP194 EpisodeReward=-141.11810168741852
EP195 EpisodeReward=-117.28597600886727
EP196 EpisodeReward=-98.11218354928238
EP197 EpisodeReward=-129.79299913067157
EP198 EpisodeReward=-143.58745650992375
EP199 EpisodeReward=-80.08698887621364
EP200 EpisodeReward=-140.2507296533303
EP201 EpisodeReward=-147.08419329218248
EP202 EpisodeReward=-111.05182589446089
EP203 EpisodeReward=-123.61856106164305
EP204 EpisodeReward=-102.58734263878232
EP205 EpisodeReward=-106.85001215842003
EP206 EpisodeReward=-155.19169269180338
EP207 EpisodeReward=-94.94820965503729
EP208 EpisodeReward=-117.26636972590386
EP209 EpisodeReward=-109.93050547239476
EP210 EpisodeReward=-123.43509027362995
EP211 EpisodeReward=-98.72066095140373
EP212 EpisodeReward=-117.49877814946271
EP213 EpisodeReward=-145.38607084207865
EP214 EpisodeReward=-106.72461330131696
EP215 EpisodeReward=-110.33850287320347
EP216 EpisodeReward=-130.9087269923301
EP217 EpisodeReward=-87.95841252274933
EP218 EpisodeReward=-110.81074498768555
EP219 EpisodeReward=-127.06724299480135
EP220 EpisodeReward=-152.99459701160333
EP221 EpisodeReward=-100.5542452221102
EP222 EpisodeReward=-85.98279923350964
EP223 EpisodeReward=-64.11071414198805
EP224 EpisodeReward=-134.8610903352403
EP225 EpisodeReward=-143.2129419440015
EP226 EpisodeReward=-75.96696589560158
EP227 EpisodeReward=-119.0444826026308
EP228 EpisodeReward=-91.07246737919165
EP229 EpisodeReward=-105.20533293630082
EP230 EpisodeReward=-110.18101624671718
EP231 EpisodeReward=-87.98556808021175
EP232 EpisodeReward=-150.6796462078916
EP233 EpisodeReward=-117.8857735517175
EP234 EpisodeReward=-78.43254535918499
EP235 EpisodeReward=-114.932631397977
EP236 EpisodeReward=-162.2338705528488
EP237 EpisodeReward=-112.66409969306213
EP238 EpisodeReward=-144.54703124599442
EP239 EpisodeReward=-105.62710024271931
EP240 EpisodeReward=-107.76898856540055
EP241 EpisodeReward=-110.63899692922739
